# Text export 
# created by voodoo camera tracker - www.digilab.uni-hannover.de
# Creation date: Mon Jun 24 19:11:41 2019
# The camera (one line per frame) 
#
# Description of the CAHV camera model:
# -------------
# (Cx, Cy, Cz)    : CameraPosition [mm]
# (Ax, Ay, Az)    : RotationAxis2  [unit vector]
# (Hx, Hy, Hz)    : RotationAxis0 [pel] (including FocalLength, PixelSizeX, and Principal Point offset) 
# (Vx, Vy, Vz)    : RotationAxis1 [pel] (including FocalLength, PixelSizeY, and Principal Point offset) 
# (K3, K5)        : Radialdistortion;	K3 [1/(mm)^2]	K5 [1/(mm)^4]
# (sx, sy)        : PixelSize	[mm/pel]
# (Width, Height) : ImageSize	[pel]
# -------------
# (ppx, ppy)      : Principal Point offset [pel]
# f               : Focal Length [mm]
# fov             : Horizontal Field of View [degree] = (2*atan(0.5*Width*sx/f)*180/PI;
# (H0x, H0y, H0z) : RotationAxis0 [unit vector]
# (V0x, V0y, V0z) : RotationAxis1 [unit vector]
# -------------
# (x, y)          : image coordinates [pel]
# (X, Y, Z)       : 3D coordinates [mm]
# -------------
# Projection of 3D coordinates in the camera image:
#  [ x' ] =  [ Hx Hy Hz ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [ Vx Vy Vz ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [ Ax Ay Az ] [ 0 0 1 -Cz] [ Z ]
#                                      [ 1 ]
# or 
#  [ x' ] =  [f/sx 0    ppx] [ H0x H0y H0z ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [0    f/sy ppy] [ V0x V0y V0z ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [0    0    1  ] [ Ax  Ay  Az  ] [ 0 0 1 -Cz] [ Z ]
#                                                         [ 1 ]
# then x = x'/z' and y = y'/z' , if the origin of the image coordinates is in the center of the image
# or x = x'/z' + 0.5*(Width-1) and y = y'/z' + 0.5*(Height-1) , if the origin of the image coordinates is in the upper left corner
# -------------
# Cx Cy Cz Ax Ay Az Hx Hy Hz Vx Vy Vz K3 K5 sx sy Width Height ppx ppy f fov H0x H0y H0z V0x V0y V0z
#
#timeindex 1
0.0482381285	0.0467345691	-0.3063542013	-0.0039045828	0.0017987073	0.9999907594	1952.2905749523	-0.3813622937	7.6236365276	0.4214095573	2082.4557885250	-3.7441175039	0.0000000000	0.0000000000	0.0106666667	0.0100000000	1280	720	0.0000000000	0.0000000000	20.8245919700	36.3001032238	0.9999923566	-0.0001953395	0.0039049404	0.0002023615	0.9999983632	-0.0017979308	
#timeindex 2
0.0483164018	0.0467834882	-0.3066981525	-0.0039055482	0.0017979012	0.9999907571	1952.2905669861	-0.3843478551	7.6255263815	0.4245911957	2082.4557909189	-3.7424261831	0.0000000000	0.0000000000	0.0106666667	0.0100000000	1280	720	0.0000000000	-0.0000000000	20.8245919700	36.3001032238	0.9999923525	-0.0001968687	0.0039059084	0.0002038893	0.9999983644	-0.0017971186	
#timeindex 3
0.0482526010	0.0467158776	-0.3062218540	-0.0039051753	0.0017987150	0.9999907571	1952.2905697327	-0.3848143681	7.6247996455	0.4250940295	2082.4557877735	-3.7441189684	0.0000000000	0.0000000000	0.0106666667	0.0100000000	1280	720	-0.0000000000	0.0000000000	20.8245919700	36.3001032238	0.9999923539	-0.0001971077	0.0039055361	0.0002041308	0.9999983629	-0.0017979315	
#timeindex 4
0.0482403809	0.0467050995	-0.3061661619	-0.0039047850	0.0017988768	0.9999907583	1952.2905729952	-0.3834063607	7.6240351768	0.4235920185	2082.4557874629	-3.7444619541	0.0000000000	0.0000000000	0.0106666667	0.0100000000	1280	720	0.0000000000	-0.0000000000	20.8245919700	36.3001032238	0.9999923556	-0.0001963865	0.0039051446	0.0002034095	0.9999983627	-0.0017980962	
#timeindex 5
0.0482509086	0.0467515428	-0.3061519581	-0.0039049215	0.0017985767	0.9999907583	1952.2905723123	-0.3816485739	7.6242982317	0.4217151277	2082.4557889542	-3.7438443617	0.0000000000	0.0000000000	0.0106666667	0.0100000000	1280	720	0.0000000000	-0.0000000000	20.8245919700	36.3001032238	0.9999923553	-0.0001954861	0.0039052793	0.0002025082	0.9999983635	-0.0017977996	
#timeindex 6
